	0.0	0.25	1.25	2.25	3.25	5.25	7.25	9.25	13.25	16.25	20.25	23.25	27.25	28.0	28.25	29.25	30.25	31.25	33.25	35.25	37.25	41.25	44.25	48.25	51.25	55.25
TAXA_1	0.5281	0.3155	0.4687	0.4584	0.5096	0.5673	0.5505	0.59	0.6271	0.6144	0.6148	0.6071	0.4565	0.2902	0.2973	0.4272	0.4292	0.4801	0.5382	0.5468	0.5747	0.6186	0.6112	0.6144	0.6102	0.7206
TAXA_2	0.3313	0.3086	0.4315	0.4294	0.4697	0.544	0.5468	0.5855	0.6171	0.6219	0.6175	0.6215	0.4833	0.2967	0.3013	0.4375	0.434	0.4904	0.6003	0.6071	0.6054	0.6951	0.6516	0.6852	0.6676	0.7185
TAXA_3	0.4174	0.3196	0.5042	0.4742	0.5172	0.5934	0.6074	0.6182	0.6899	0.652	0.6667	0.6355	0.5251	0.3059	0.3073	0.4604	0.4636	0.5169	0.5987	0.6003	0.6296	0.6767	0.6419	0.6955	0.6696	0.7064
TAXA_4	0.4447	0.3256	0.4926	0.4781	0.511	0.6001	0.5935	0.6135	0.6882	0.6184	0.6739	0.6308	0.5455	0.3135	0.3114	0.4692	0.4688	0.5162	0.6049	0.5991	0.6061	0.668	0.6366	0.6866	0.6575	0.7152
TAXA_5	0.3326	0.3063	0.4399	0.4381	0.4982	0.5814	0.6005	0.6185	0.6819	0.6535	0.688	0.6668	0.5103	0.2895	0.3044	0.4698	0.47	0.5095	0.5969	0.6064	0.5876	0.6713	0.6423	0.6899	0.6657	0.7053
TAXA_6	0.3568	0.3199	0.4828	0.4731	0.5141	0.5824	0.6085	0.6079	0.6844	0.6516	0.684	0.6601	0.5185	0.3113	0.3086	0.4733	0.4559	0.4212	0.6101	0.605	0.6141	0.6906	0.6542	0.6843	0.6677	0.703
TAXA_7	0.3515	0.3172	0.511	0.4378	0.4753	0.5654	0.6155	0.5837	0.6354	0.6316	0.6651	0.6412	0.4794	0.2968	0.3113	0.4738	0.4563	0.3466	0.6128	0.6095	0.598	0.65	0.6268	0.6637	0.6236	0.6493
TAXA_8	0.3329	0.3187	0.4462	0.415	0.4652	0.5306	0.5639	0.5699	0.5967	0.6494	0.6574	0.6861	0.4499	0.2902	0.2962	0.4357	0.4305	0.3784	0.5693	0.5717	0.6085	0.6606	0.6457	0.6457	0.6301	0.6431
TAXA_9	0.3354	0.3015	0.4468	0.4378	0.4973	0.5863	0.5893	0.6145	0.6787	0.6576	0.681	0.6522	0.5101	0.296	0.3077	0.4565	0.4566	0.5105	0.5957	0.5862	0.6269	0.6685	0.6521	0.6747	0.6581	0.7112
TAXA_10	0.3398	0.3098	0.4529	0.4401	0.4986	0.5633	0.5879	0.5877	0.6561	0.6619	0.6867	0.6762	0.4788	0.2991	0.3053	0.4546	0.4421	0.3535	0.5931	0.5983	0.6215	0.6802	0.6644	0.6741	0.6646	0.6943
TAXA_11	0.3818	0.3182	0.4969	0.4614	0.5132	0.5716	0.5817	0.6161	0.6717	0.6556	0.6749	0.6687	0.4713	0.2955	0.3048	0.4431	0.4467	0.4718	0.5923	0.5836	0.5952	0.6775	0.6496	0.6879	0.6714	0.6911
TAXA_12	0.4044	0.316	0.5001	0.4738	0.514	0.5809	0.5707	0.6034	0.6642	0.6644	0.6577	0.6613	0.4821	0.2934	0.3054	0.4474	0.4497	0.4981	0.5675	0.5619	0.6129	0.656	0.6555	0.6661	0.6603	0.7173
TAXA_13	0.334	0.3	0.4304	0.439	0.509	0.5818	0.5985	0.6175	0.6832	0.6419	0.6759	0.646	0.5326	0.2969	0.3147	0.4702	0.4715	0.5205	0.6144	0.6054	0.597	0.6705	0.6341	0.6764	0.6475	0.7031
TAXA_14	0.358	0.3069	0.4667	0.4526	0.4988	0.5761	0.5806	0.6109	0.6757	0.6533	0.6864	0.6732	0.5222	0.3101	0.3056	0.4583	0.4703	0.4479	0.6093	0.6068	0.6223	0.6784	0.6707	0.6782	0.6764	0.7147
