	0.0	0.25	1.25	2.25	3.25	5.25	7.25	9.25	13.25	16.25	20.25	23.25	27.25	28.0	28.25	29.25	30.25	31.25	33.25	35.25	37.25	41.25	44.25	48.25	51.25	55.25
TAXA_1	472771118.0414585	202948042.2901931	59147495.9512388	37903941.34696626	27973806.3618211	16906290.710437052	12300372.10646198	9635733.107270323	6514631.002779297	5282136.47506468	3731208.4704684573	2603497.0176600367	1384320.4998164608	1221307.3866715794	1176395.8382012153	1005677.5957453924	810206.3310001978	693802.5244398989	469807.11129813624	323674.1752105159	222879.32338788323	119030.2001274613	69230.17231773397	35058.57855798658	22854.21863945767	10316.88269656798
TAXA_2	1600.761817716874	1361.9228854339246	1395.4499609761208	1686.8483239640327	2100.903804669141	3329.4119266995626	5380.851835544303	9957.131986940542	32993.999657739805	92909.67660236574	441136.93810056616	1725837.785931415	13054217.312265601	18838233.306046233	21872721.50988282	40518412.79947373	74576287.9777482	110376642.95050439	180975630.6041697	222690988.3875329	212856944.70407218	234378505.60353273	207707905.85165077	205025607.51929414	202340220.41337615	194711749.11744717
TAXA_3	359298380.0229347	292321151.61736757	172981743.32672542	140379799.78918186	123276813.5970317	108332904.50683686	103741317.40890364	96821978.55445653	94348888.50108674	88559059.95249525	99514011.27072561	102355319.75462647	103329203.31622395	101784860.5994959	101377588.81242447	94076784.4672494	83622056.98157689	78155600.08583046	71780862.82414557	69648269.93011625	72274058.57995635	88193102.81217934	97496830.46826231	86110341.57949163	89013675.36915675	86542130.51641315
TAXA_4	79615792.62309438	52277414.36032446	25299445.911000885	21795099.27935604	20260595.643976387	20221242.96077461	21645434.444305994	20253091.355865188	18150183.137770902	20509628.061915416	21288749.519681368	19535754.724208858	22200852.719254237	20588481.07919942	20061808.98127005	18915466.89571309	17780379.890095506	17365106.04492705	18781048.080628514	21236607.41149308	18875736.299067274	21863840.14680758	19127325.222691946	21864917.10501021	18486479.709109783	19166239.203598164
TAXA_5	48027293.96093207	53672193.913377404	75693548.40998158	91610136.24329877	109052826.70987533	146210247.0431759	187437843.50005114	189298014.30177268	231269504.2704581	227340535.47195882	247450026.23495024	245209315.08744758	176898265.99539006	172429274.79433545	171698801.4921101	165031212.7456619	167834732.46245947	175408977.3716738	233759018.11403683	264532291.1610364	237317871.53973976	289737121.8037001	241151324.82924193	242252202.14063725	218832365.92886356	238850592.13044155
TAXA_6	809098867.1460677	827899289.4644642	696690762.3575464	604811480.0745587	586688964.1585002	512252246.82258797	559232122.7312164	497277938.4559151	531235059.7814945	609399810.6216129	670604248.2627746	626195532.6727141	599097031.224825	570283622.3228521	576082999.5732994	608544794.7617012	641241415.6424639	657008881.157613	737912579.9196559	704620588.7954589	684040705.980225	658536750.686789	600352251.7183661	581574020.035317	639430745.8397467	558755024.552922
TAXA_7	2857408334.2750025	4097716383.1077466	4510894436.190559	1994786721.0240595	1947306814.3514528	1401126618.4500992	1899771727.1033132	1360214099.1969678	1470073015.3330078	1849965053.8360236	1913302679.337623	2278621968.057025	1138584819.8690693	1154208571.2035358	1160202747.4684982	1205293037.6375933	1118356922.7693677	1158619161.2330275	1838602993.6313853	1798373918.6169512	1818357374.2444801	1933776802.8316112	1691565100.3300824	1710923980.2444582	1909773907.986931	1499384399.4042275
TAXA_8	1161024744.6284971	1322658334.3825343	1470458969.1125634	1328404281.9934015	1301412906.9546347	1165324433.447041	1442056312.9717484	1263933864.8059072	1494851222.3507018	2171662508.4893017	2525489896.85959	2837042184.625855	1307806885.9354699	1206804387.4052157	1189369133.2406385	1163141405.4500673	983628660.8591185	938206347.6662023	1125313210.3627114	1097092965.2237687	1184855968.1344218	990958767.8053898	1025758285.3656927	1628887905.8311677	2011902033.686122	1738717275.8131926
TAXA_9	25395790.799639367	29198516.819196746	45677623.50535736	61183083.58771802	77170170.84913635	107208053.44673392	129033525.30975325	138663847.88836887	150504027.15761113	148231029.07273707	174894248.69968274	173096823.5943497	144417402.19239736	133156878.20019814	130125386.25430416	118299766.27103847	109982942.4605489	105462016.64597607	100201091.50780204	98876934.925991	109423120.14606613	145503034.97493023	154104269.8414113	162522461.05044878	167620071.79105404	143741761.88012987
TAXA_10	844896722.4102554	828970821.5560282	684418595.4714854	621525103.9553638	615991466.0269532	608890421.6607076	737038061.5333816	716638295.1069003	912677114.9678324	1104036170.62643	1153809902.48166	1201515300.8190312	921953706.6271621	963982874.4692537	973300857.7621435	1070710207.1216887	1076953768.4342089	1144526407.157034	1660691264.428442	1449439398.544425	1263233370.0952692	1229836675.6729043	968967456.5314189	952821555.675959	1071354140.1099894	974091771.0310233
TAXA_11	2328188714.3538713	1940801406.9148521	863601314.3351597	599050003.4213051	494352526.30183816	362214194.29387635	339044112.1403275	309796868.48704904	323107549.0538117	379287167.0738851	489073552.9868929	516114594.52746475	396030531.93798244	386965800.4235305	385122390.75628835	364203715.8953732	349606726.08417255	358939028.4255883	457730048.9120999	599539979.4720358	693651164.9324824	704228878.2951089	653629210.6493729	603466598.2971305	584942828.3636885	589059012.010005
TAXA_12	1378879796.12562	1157001818.1604896	566401596.4444281	378807259.7269173	300641632.05296916	206032312.96114507	181889373.8591233	163529336.5593806	169610640.92708308	174580916.98791134	173050074.2797042	180004642.61682618	142340883.5684868	138061816.48798114	137215125.69301406	138130120.35882524	138867023.73578992	143661812.01470476	170174658.1053171	188113022.51534596	185216019.6799927	185888768.3894401	174828797.88669932	170374128.4989596	164429839.3780595	147943447.79706544
TAXA_13	27250094.455835067	30509742.76545539	47746114.47056887	63625618.46776084	82014827.2332287	117212232.84142911	156514938.72235027	166993859.4213258	188530138.28837827	201674517.83409804	208025682.89550346	204994862.56731686	180389309.7854846	169488337.60089335	167359431.40987778	159896605.17317405	152782178.17389858	154019617.0600282	165885794.76307175	168276807.59275645	189150412.60747075	233783620.618759	210220049.3194413	209720056.50101006	208956098.12882417	204411161.50065055
TAXA_14	549577310.621734	490727213.07701683	342241597.88891023	296589616.84114224	284357406.18489563	271304575.496064	294172264.80412424	295385148.6596222	379943346.6400216	403995497.5690024	415682972.20517534	397026129.2132082	407774759.50543374	402491131.84760785	401198380.9370982	472484256.98352563	480574515.9705783	502000663.5503731	519784824.41858727	401814155.9229181	376881433.09983164	389097969.86804146	349491191.0264904	361467207.70979565	371850401.9611546	325775271.75943464
