	0.0	0.25	1.25	2.25	3.25	5.25	7.25	9.25	13.25	16.25	20.25	23.25	27.25	28.0	28.25	29.25	30.25	31.25	33.25	35.25	37.25	41.25	44.25	48.25	51.25	55.25
TAXA_1	380971568.88003504	168190815.06514177	49076020.32646326	31602483.292658776	23143758.98172373	13803281.284408987	9942359.235500759	7825596.656139169	5228074.025553498	4245266.471194507	2998804.679500372	2110883.3542710086	1133545.5044645113	997236.288891083	958215.5383926041	810144.9167373052	647054.3326740623	530739.6754200438	363792.6212273169	247755.38374839444	174492.70242241415	99407.3296092863	59975.5471070287	31073.259999927075	21040.50538339473	10439.255520587403
TAXA_2	1397.753348227123	1294.6075548961394	1338.37793042804	1584.0773722444956	1906.333618162142	2869.8036168166077	4606.990542106632	7942.101992091908	26405.313674307643	75242.70559890365	377125.6771127792	1476798.2453898825	10523169.536344038	15264767.209705306	17504622.419202205	33032108.3630091	62940349.31366339	92236456.71056199	147919164.59698075	183321881.66356474	173106753.4258514	183648950.9609026	162555517.4418819	163618178.67309207	156070604.14358723	151193237.41277528
TAXA_3	288568957.0888447	224048930.75197843	142471655.57729533	117140005.37570879	103156089.74520004	89487562.50629732	87355402.13890423	79757553.97173882	75765420.78487462	72213280.42963034	80945274.22681284	83837766.51920167	84821837.91562343	81234596.76617725	80678868.94472209	78065330.04429305	70488017.63206333	64644048.967024826	58465462.55611154	56419070.31648822	57892964.82803461	70359186.2614311	79421945.26346159	69597332.0610433	71508776.3633453	70982200.33901556
TAXA_4	69206271.2785538	39727183.13248337	21442186.183279097	18158493.120337136	17042717.83653893	16886988.329701692	17976950.50778272	16612678.942590877	14316448.674709741	16639008.160975507	17105656.46166349	16180809.4476335	18469734.166839004	16771782.721661523	16601671.963673452	15799908.382580904	14955382.307386378	14320135.499981768	15476238.886978231	17562570.35796865	15551239.320259005	17527076.846851774	15554876.441868205	17440363.678449716	14814133.109054526	15228396.652521335
TAXA_5	60755021.884554006	57933408.6123814	64213354.65197727	73841061.01175758	86412296.80461994	117619322.96585374	150036732.58248138	153098340.5398255	184394192.92146698	181922973.97090793	198290999.11534518	196181676.23582911	143710501.4352407	137771290.70019773	136900213.49413553	132946439.89879863	134632283.98475492	142200696.62037167	193326381.36867827	217563181.85932577	197448052.69941446	234321393.6381653	195315131.23848882	189957132.73266435	175250732.65796027	194278866.08625245
TAXA_6	636873249.6489879	641065674.8535559	589113690.9610593	491987605.82278144	483684032.00722647	426213143.5590511	463916738.7097485	405215447.8581706	422488509.6657178	488111309.99484676	537583043.8353186	503013120.984639	486954056.9311776	477429217.8408502	480416355.8638661	512664813.8396891	545526026.6521273	561066612.3977566	611210058.3540249	581911088.3265162	559343219.8753347	525672532.7448002	475362494.07800275	461071905.2503578	511523989.37251896	443799831.04335344
TAXA_7	2174252998.282364	3021412646.075829	3496617322.286981	1682260367.5879734	1637227172.8277202	1171476762.7712157	1544542592.4213593	1122735773.952412	1184089444.7025392	1476562677.0360274	1512455741.160224	1764950805.552439	931101705.4287297	949966820.7231889	957126908.590012	999781119.3454889	924470909.934109	970641268.9923381	1490058875.709018	1479404946.32455	1489644757.2906518	1542438535.033929	1347253094.1529834	1364324881.0528681	1526856157.2026587	1205789447.3687968
TAXA_8	912955390.3617718	1048320677.9689838	1187324526.5691912	1086629452.3999708	1074391088.5469663	972770951.9958007	1192492076.599386	1025171418.9072654	1229885447.3886626	1752572567.5672858	2023453959.166491	2239907634.3572392	1092473833.7282424	1033915476.8080447	1019083663.832968	966886445.503999	810198784.1953827	753871994.2806711	877002210.6158006	868856915.2110968	948540027.0779583	788316649.0126842	820093831.592358	1329068041.977972	1638517248.967681	1394612273.8231573
TAXA_9	19136535.314650383	21977266.180905413	36665072.3971596	51443189.8590554	63512780.63352228	86817384.4412171	105267913.00869507	113992838.39844483	121111690.80206348	121143426.48963499	141478660.062427	142548611.35435838	121455302.39702019	111637287.5719012	108879406.05866808	97949171.50395402	89910232.02643257	84712308.44355962	79863656.5699253	77920816.99333896	86639970.30221069	116763523.68375197	127575881.65264308	130492075.21920356	136307282.54535514	116017840.39062484
