	0.0	0.25	1.25	2.25	3.25	5.25	7.25	9.25	13.25	16.25	20.25	23.25	27.25	28.0	28.25	29.25	30.25	31.25	33.25	35.25	37.25	41.25	44.25	48.25	51.25	55.25
TAXA_1	0.4793	0.3165	0.4606	0.4554	0.4999	0.5622	0.5482	0.5912	0.6236	0.6263	0.6242	0.612	0.4567	0.2846	0.2937	0.4278	0.4177	0.4772	0.5466	0.5423	0.5854	0.6238	0.6212	0.6234	0.6174	0.7271
TAXA_2	0.3405	0.2948	0.4369	0.4241	0.4763	0.5344	0.5506	0.5869	0.6203	0.6234	0.6132	0.6155	0.4772	0.2914	0.3055	0.4371	0.4233	0.4865	0.5867	0.6065	0.5624	0.6711	0.6471	0.698	0.6683	0.7171
TAXA_3	0.3723	0.3189	0.4806	0.4698	0.5152	0.5956	0.5901	0.6112	0.6796	0.6707	0.6717	0.6574	0.5089	0.3043	0.3063	0.4435	0.4561	0.5114	0.5828	0.5859	0.6232	0.6791	0.6681	0.6914	0.6646	0.7008
TAXA_4	0.5109	0.324	0.4936	0.4893	0.5187	0.6075	0.606	0.6096	0.6869	0.6503	0.6785	0.6536	0.5382	0.3054	0.3108	0.4611	0.4756	0.5296	0.6206	0.6001	0.5835	0.6659	0.6502	0.7097	0.6646	0.6972
TAXA_5	0.3371	0.2989	0.4336	0.4492	0.4988	0.5894	0.5791	0.6069	0.6739	0.6321	0.6658	0.669	0.5054	0.3063	0.3085	0.4511	0.4692	0.5066	0.5708	0.5808	0.5716	0.6764	0.644	0.6896	0.622	0.6821
TAXA_6	0.3374	0.3022	0.4758	0.4614	0.5155	0.6007	0.5909	0.6281	0.6864	0.6658	0.6041	0.6539	0.5052	0.2973	0.3108	0.4498	0.4607	0.506	0.5897	0.5972	0.5824	0.6901	0.6633	0.6966	0.641	0.7033
TAXA_7	0.3479	0.3086	0.4811	0.4731	0.5128	0.6161	0.5604	0.5948	0.6546	0.6093	0.3847	0.5703	0.4782	0.2986	0.3067	0.4213	0.4626	0.5164	0.569	0.568	0.4734	0.6628	0.6392	0.6624	0.5865	0.5325
TAXA_8	0.3274	0.3142	0.4436	0.4236	0.4779	0.5596	0.5219	0.5922	0.6583	0.6201	0.3196	0.6118	0.4451	0.2933	0.2932	0.4026	0.4498	0.4873	0.5665	0.5635	0.5719	0.6636	0.6449	0.6081	0.5988	0.5564
TAXA_9	0.3247	0.308	0.4336	0.4413	0.4789	0.5788	0.5752	0.6123	0.6889	0.6486	0.6573	0.6537	0.5021	0.2986	0.3013	0.4564	0.4409	0.512	0.5898	0.5888	0.6288	0.6862	0.6573	0.6814	0.6571	0.693
TAXA_10	0.3318	0.2985	0.439	0.4382	0.4897	0.5659	0.5602	0.5999	0.6684	0.6569	0.5076	0.6647	0.4882	0.2949	0.3032	0.4234	0.4577	0.5005	0.5745	0.5919	0.5638	0.675	0.6636	0.6701	0.6278	0.6687
TAXA_11	0.3462	0.3208	0.4839	0.4585	0.5066	0.5742	0.5678	0.6124	0.6735	0.6621	0.6052	0.676	0.4992	0.293	0.3101	0.4423	0.4613	0.5027	0.5663	0.5807	0.5644	0.6729	0.6589	0.6791	0.6444	0.6953
TAXA_12	0.3925	0.321	0.4986	0.4654	0.5189	0.5901	0.5719	0.6086	0.6618	0.6514	0.6528	0.6588	0.4917	0.293	0.3053	0.4368	0.4425	0.4816	0.5723	0.5788	0.6016	0.6626	0.6506	0.6584	0.6442	0.702
TAXA_13	0.3451	0.3076	0.4439	0.4602	0.5079	0.6071	0.6094	0.6044	0.6743	0.6486	0.6672	0.6656	0.5211	0.3015	0.3047	0.4623	0.4703	0.5235	0.6024	0.6025	0.5895	0.672	0.6435	0.6839	0.6358	0.698
TAXA_14	0.343	0.3007	0.4547	0.4449	0.5159	0.5808	0.5824	0.6136	0.6786	0.6591	0.6255	0.6614	0.5206	0.2982	0.31	0.4391	0.4721	0.4901	0.5731	0.5991	0.6178	0.6827	0.6692	0.6806	0.6554	0.7106
