	0.0	0.25	1.25	2.25	3.25	5.25	7.25	9.25	13.25	16.25	20.25	23.25	27.25	28.0	28.25	29.25	30.25	31.25	33.25	35.25	37.25	41.25	44.25	48.25	51.25	55.25
TAXA_1	0.3412	0.3056	0.446	0.4327	0.4874	0.5659	0.5552	0.5921	0.6251	0.6055	0.6267	0.6262	0.4573	0.2893	0.2967	0.4299	0.4377	0.4823	0.5315	0.5402	0.5847	0.6164	0.6164	0.6297	0.6238	0.7172
TAXA_2	0.3326	0.2985	0.4173	0.4285	0.4822	0.5348	0.5257	0.5718	0.6186	0.6252	0.6181	0.615	0.4722	0.2921	0.3021	0.4376	0.4354	0.4956	0.5762	0.5934	0.5803	0.6867	0.672	0.6869	0.6696	0.7125
TAXA_3	0.3798	0.3246	0.4909	0.4787	0.5043	0.5915	0.5916	0.6182	0.6864	0.6621	0.6685	0.6676	0.5169	0.2976	0.308	0.459	0.4738	0.5095	0.5919	0.5955	0.6056	0.6768	0.6758	0.6782	0.6681	0.7157
TAXA_4	0.5172	0.3204	0.499	0.4892	0.5262	0.6061	0.617	0.6207	0.6876	0.6386	0.6745	0.6498	0.5475	0.3097	0.3135	0.4645	0.4867	0.522	0.6124	0.6031	0.6034	0.689	0.6495	0.7095	0.6623	0.7009
TAXA_5	0.3269	0.3004	0.4255	0.4368	0.4862	0.5693	0.5846	0.6196	0.6798	0.6428	0.6744	0.6676	0.5265	0.2993	0.3087	0.4683	0.4639	0.5176	0.6018	0.6143	0.6205	0.6878	0.6583	0.6881	0.6522	0.715
TAXA_6	0.3353	0.3085	0.4403	0.4512	0.4698	0.5843	0.5958	0.6269	0.6988	0.6335	0.6865	0.6785	0.5164	0.3	0.3068	0.4576	0.4633	0.5066	0.5974	0.598	0.6085	0.6571	0.6711	0.6427	0.6457	0.7027
TAXA_7	0.3274	0.309	0.4222	0.4824	0.3303	0.5892	0.5748	0.5888	0.6266	0.5876	0.6157	0.6252	0.4996	0.2988	0.2931	0.4445	0.4608	0.5027	0.5844	0.5929	0.6011	0.6043	0.6758	0.5676	0.6025	0.723
TAXA_8	0.3269	0.2966	0.4311	0.432	0.382	0.537	0.542	0.6016	0.6219	0.5623	0.6278	0.6387	0.4798	0.2943	0.2911	0.4277	0.4438	0.4968	0.5683	0.5652	0.5973	0.5664	0.6456	0.5186	0.5662	0.7105
TAXA_9	0.3267	0.2957	0.4331	0.428	0.4836	0.5679	0.5759	0.6126	0.682	0.6578	0.6862	0.6663	0.5094	0.3033	0.3099	0.4516	0.4673	0.5036	0.5984	0.5923	0.6044	0.6732	0.6465	0.67	0.633	0.6754
TAXA_10	0.3288	0.3029	0.4345	0.4429	0.4424	0.5574	0.5672	0.6128	0.6721	0.6335	0.6887	0.6736	0.5058	0.2959	0.3069	0.4408	0.4579	0.4984	0.5819	0.5902	0.6288	0.6221	0.6792	0.5891	0.6186	0.7109
TAXA_11	0.3336	0.3033	0.4896	0.4611	0.4538	0.577	0.5771	0.6283	0.6713	0.6482	0.6744	0.6851	0.4882	0.3015	0.3075	0.4432	0.4398	0.5012	0.5764	0.5789	0.6209	0.6463	0.6737	0.6289	0.6379	0.7044
TAXA_12	0.3619	0.3217	0.4913	0.4749	0.4785	0.5831	0.5789	0.6153	0.6677	0.6489	0.6647	0.6709	0.4841	0.2968	0.3082	0.436	0.4352	0.4916	0.5641	0.5645	0.6104	0.6538	0.6556	0.6489	0.6407	0.6998
TAXA_13	0.3228	0.3035	0.4361	0.4286	0.4882	0.5778	0.5888	0.6185	0.6866	0.6668	0.6859	0.6668	0.5242	0.3025	0.3097	0.471	0.4705	0.5157	0.6026	0.6136	0.6148	0.673	0.6549	0.6806	0.644	0.7039
TAXA_14	0.3409	0.3092	0.4605	0.4583	0.4801	0.5794	0.5849	0.6181	0.6779	0.6371	0.6987	0.6537	0.5318	0.3019	0.3108	0.4539	0.4717	0.4979	0.5908	0.6003	0.64	0.6852	0.677	0.6592	0.6595	0.7151
