	0.0	0.25	1.25	2.25	3.25	5.25	7.25	9.25	13.25	16.25	20.25	23.25	27.25	28.0	28.25	29.25	30.25	31.25	33.25	35.25	37.25	41.25	44.25	48.25	51.25	55.25
TAXA_1	188873271.4055043	130380079.38723749	56628876.44475341	38796510.33076991	28471703.05099836	18075336.258878265	14529083.704401188	12853681.076886987	11649630.115390243	10717490.791411448	12661218.454886848	9400802.46668564	3380281.8500604965	2823471.2248887424	2617037.801653796	2082809.8657761295	1456579.611482875	1092448.3595034524	646504.8985879492	393674.67066834966	219304.27019619208	74602.61877217104	29208.14477342142	12079.400904880638	6635.304318123778	3373.9231793924514
TAXA_2	13149.021895575721	13219.803184825874	13829.474269908302	14078.816319799354	15602.796426504192	20848.71943313441	28978.55995719539	42337.46097541832	91684.2575703593	194672.12452178635	559626.1305185854	1650401.7509170452	10039498.81456289	13402394.170466859	15070495.303458342	22578451.45094548	35920904.30191282	49875332.733671494	91432948.93002653	165534869.96658808	213301738.22481793	275619214.8849644	216479546.22141138	195177007.8589674	164123029.03275254	203583761.6754983
TAXA_3	106159466.0520135	105089864.38852815	101799878.84632659	100227131.19998087	98619509.25282903	96372258.25308846	93784209.47739576	90326659.80042027	95807776.08494541	79164302.86466137	104312549.73883402	110688612.5360452	65866754.341965266	63249686.89885692	63258357.44179867	63432558.707747884	60786493.187893316	60003839.28598226	62448689.198712766	67037461.34267739	71512900.32065852	88601357.80385163	85272192.63448295	80071864.24227823	76667639.13983238	91311166.73010793
TAXA_4	36298838.614560924	30989389.347962476	20934069.026922714	19023242.836898964	18644030.62340824	18428912.555585664	18249688.02860132	18291403.447538648	19162977.430906627	16232481.487550277	22055814.3093256	21930431.972401112	17813311.61998132	16730643.239668353	16726719.546461135	17696737.472034242	16721956.08718204	16584597.259046756	17443594.694015592	17857780.28067826	16982712.106758952	22199102.23676329	17945036.25932767	18609295.533677094	15950081.0829845	22431382.54212238
TAXA_5	15540981.328505	17041869.31047742	24062391.673468072	33840001.1599146	46741291.84166948	84515357.85193017	131512162.43133813	167981248.22885036	260060498.41571406	173117176.44063705	254566252.51161453	298484959.0451101	134161434.55077648	129992030.37660125	131635438.71110804	135303907.65236676	142461022.1631202	153637192.6664335	192926509.84410945	227408865.13568613	225507313.43045738	258641910.75416094	232229026.5669521	209791059.3100322	196450395.30397367	282930695.2674012
TAXA_6	323727589.0531525	341351757.26081026	398213242.86906606	421622680.19826233	435942201.9029614	423065050.6832573	444865284.0463494	482557819.56354356	629996776.0304163	350602687.108634	670281343.8244052	822184707.3512182	421457152.2474936	418383248.58771235	417264378.7163524	423388670.99381304	454044116.10581803	464952192.7225576	563377836.0478151	672323943.5217261	653191453.9394151	695449093.6306866	624839743.7678655	487524729.90113837	505006215.85949594	686498946.7424622
TAXA_7	1150833673.66178	1399074086.1326115	2691821230.5795083	2516957680.1471157	1950263973.464177	1210245060.5899808	1460040917.249624	1389890733.0054333	2379344469.498367	747119733.0099986	2126966062.6015139	3277718300.4466634	1040085247.2884794	992375159.8581423	971935202.7001711	1018124255.8888214	1079956456.1902227	1013983685.3650571	1418056941.857381	2200337504.0281615	1756820579.9454982	1745973690.580985	1598463397.0581257	1120003143.123081	1166086322.0010867	2389108637.7323537
TAXA_8	708568268.7119595	784502284.2042243	1148985555.4742103	1212613542.1779952	1151854797.7388518	984289884.35784	1176886541.5752077	1322561961.0243773	1471566715.966631	896852492.0671088	3157193769.347595	5728506529.0779915	1222993174.3163652	1151102407.1846511	1142493873.9006305	1185236209.987755	1232124879.579945	1187537603.7133071	1819731300.691922	2879478935.488658	2387418437.005841	2060370062.35456	1578592472.3578491	1274622164.237301	1399764047.3923128	2666018733.67362
TAXA_9	25834093.416409284	28665761.732066885	44413614.60415606	60088254.86984713	75729601.5909107	102156794.66270143	121173785.27932918	136050291.19141167	177141945.17333066	131530829.73215802	189985502.98102233	209565394.1673658	149689877.35315028	136495316.28149572	132625240.67387852	120339507.77085444	108714731.72524326	101015343.15799025	97851488.03077675	100926067.15754987	105548380.14387365	112153233.95057695	119302608.14837286	127026661.69222866	130493547.03930932	162406747.79915503
